farm_id,n_turb,weibull_A,weibull_k,theta_bad_deg,theta_good_deg,direction_separation_deg,Lenergy_bad_pct,Lenergy_good_pct,delta_Lenergy_pp,annual_recovery_pct_of_bad,annual_recovery_pp_of_free,peak_recovery_speed_ms,bad_theta_deg,bad_mean_deficit_pct,bad_p90_deficit_pct,bad_share_waked_pct,bad_mean_effective_wakes,bad_share_multiwake_pct,bad_longest_chain_n,bad_edge_count,bad_share_severe_power_loss_pct,bad_farm_efficiency_9ms_pct,bad_mean_power_9ms_kw,bad_mean_effective_wakes_t01,bad_share_multiwake_pct_t01,bad_longest_chain_n_t01,bad_edge_count_t01,bad_mean_effective_wakes_t02,bad_share_multiwake_pct_t02,bad_longest_chain_n_t02,bad_edge_count_t02,bad_mean_effective_wakes_t05,bad_share_multiwake_pct_t05,bad_longest_chain_n_t05,bad_edge_count_t05,good_theta_deg,good_mean_deficit_pct,good_p90_deficit_pct,good_share_waked_pct,good_mean_effective_wakes,good_share_multiwake_pct,good_longest_chain_n,good_edge_count,good_share_severe_power_loss_pct,good_farm_efficiency_9ms_pct,good_mean_power_9ms_kw,good_mean_effective_wakes_t01,good_share_multiwake_pct_t01,good_longest_chain_n_t01,good_edge_count_t01,good_mean_effective_wakes_t02,good_share_multiwake_pct_t02,good_longest_chain_n_t02,good_edge_count_t02,good_mean_effective_wakes_t05,good_share_multiwake_pct_t05,good_longest_chain_n_t05,good_edge_count_t05,delta_mean_deficit_pct,delta_p90_deficit_pct,delta_share_waked_pct,delta_mean_effective_wakes,delta_share_multiwake_pct,delta_longest_chain_n,delta_edge_count,delta_share_severe_power_loss_pct,delta_farm_efficiency_9ms_pct,delta_mean_power_9ms_kw,delta_mean_effective_wakes_t01,delta_share_multiwake_pct_t01,delta_longest_chain_n_t01,delta_edge_count_t01,delta_mean_effective_wakes_t02,delta_share_multiwake_pct_t02,delta_longest_chain_n_t02,delta_edge_count_t02,delta_mean_effective_wakes_t05,delta_share_multiwake_pct_t05,delta_longest_chain_n_t05,delta_edge_count_t05,recovery_share_low_3_6_pct,recovery_pp_free_low_3_6,free_energy_share_low_3_6_pct,recovery_share_partial_7_10_pct,recovery_pp_free_partial_7_10,free_energy_share_partial_7_10_pct,recovery_share_near_rated_11_14_pct,recovery_pp_free_near_rated_11_14,free_energy_share_near_rated_11_14_pct,recovery_share_saturated_15_25_pct,recovery_pp_free_saturated_15_25,free_energy_share_saturated_15_25_pct,A,wake_pool,WCI,spacing_D,aspect_ratio,pc1_share,ws_mean,ws_std,frac_below_rated,wd_entropy_norm,lat,lon,country,realrose_best_rotation_deg,realrose_gain_pct_of_mean,realrose_recovery_pp_of_free,realrose_top_direction_contribution_pct,R1_daily,R1_axis_deg,R2_daily,R2_axis_deg,R4_daily,R4_axis_deg,realrose_recovery_share_low_3_6_pct,realrose_recovery_share_partial_7_10_pct,realrose_recovery_share_near_rated_11_14_pct,realrose_recovery_share_saturated_15_25_pct
83,58,9.228663350098566,2.003199753491759,245.0,310.0,65.0,43.0155795408565,22.019901769615768,20.99567777124073,36.844592964307026,20.99567777124072,10.0,245.0,43.551267051028766,56.5631546031566,86.20689655172413,3.5689655172413794,72.41379310344827,10,207,86.20689655172413,23.47037206763747,1485.8690179962553,3.6206896551724137,72.41379310344827,10,210,3.5689655172413794,72.41379310344827,10,207,3.4310344827586206,72.41379310344827,10,199,310.0,18.777291976977594,31.504001177112944,65.51724137931035,2.8620689655172415,62.06896551724138,6,166,63.793103448275865,58.199793066607256,3684.5291213216715,3.2241379310344827,62.06896551724138,8,187,2.8620689655172415,62.06896551724138,6,166,1.896551724137931,51.724137931034484,4,110,24.773975074051172,25.059153426043654,20.68965517241378,0.7068965517241379,10.34482758620689,4,41,22.413793103448263,-34.729420998969786,-2198.6601033254165,0.39655172413793105,10.34482758620689,2,23,0.7068965517241379,10.34482758620689,4,41,1.5344827586206895,20.689655172413786,6,89,8.9947698828231,1.8885129008621444,6.094175722457795,61.89402832519526,12.995070746798456,37.37679625090159,29.111201791981635,6.1120941235801185,39.21689422958944,0.0,0.0,17.31213379705115,1.0758315502979583,0.3433022214918195,0.16232,1.7,1.73,0.955,8.181043730361734,4.287040229728043,0.7532836505635743,0.2886462001509465,54.7534,-3.713,United Kingdom,,,,,,,,,,,,,,
84,57,9.278220606067007,2.131748073203063,140.0,240.0,80.0,27.309319127806862,6.653642552664074,20.655676575142788,28.415852386167867,20.655676575142763,10.0,140.0,24.318153144311115,49.02406290833153,75.43859649122807,2.4210526315789473,57.89473684210527,8,138,71.9298245614035,51.06587962427995,3232.8932916691356,2.4210526315789473,57.89473684210527,8,138,2.4210526315789473,57.89473684210527,8,138,2.175438596491228,49.122807017543856,8,124,240.0,5.079015657636968,14.634685811236183,36.84210526315789,0.9824561403508771,26.31578947368421,4,56,29.82456140350877,86.74710985099891,5491.810805421612,1.0175438596491229,28.07017543859649,4,58,0.9824561403508771,26.31578947368421,4,56,0.5789473684210527,14.035087719298245,3,33,19.239137486674146,34.38937709709535,38.59649122807018,1.4385964912280702,31.57894736842106,4,82,42.10526315789474,-35.68123022671896,-2258.917513752476,1.4035087719298245,29.824561403508778,4,80,1.4385964912280702,31.57894736842106,4,82,1.5964912280701755,35.08771929824561,5,91,12.324711795611174,2.5457526073199137,6.02783259334968,67.21527534969485,13.883769885324625,38.831791788380485,20.46001285469398,4.226154082498222,40.01275816925775,0.0,0.0,15.127617449012067,0.9010681210406936,0.1593036097189105,0.1329,1.5,2.3,0.956,8.224739327302295,4.051300752385167,0.7642183115684127,0.2914861774548232,53.4864,-3.2425,United Kingdom,,,,,,,,,,,,,,
85,56,8.474045869966131,2.1113262899690626,180.0,160.0,20.0,41.05693968101407,1.6623383111584955,39.39460136985558,66.83501188547268,39.39460136985558,10.0,180.0,32.088783293490984,42.49854020054786,83.92857142857143,3.0,67.85714285714286,8,168,83.92857142857143,35.84464394118402,2269.2629558587873,3.0,67.85714285714286,8,168,3.0,67.85714285714286,8,168,2.9285714285714284,67.85714285714286,8,164,160.0,1.1050018740111445,5.836830693549307,14.285714285714285,0.32142857142857145,10.714285714285714,2,18,3.571428571428571,97.03013785578847,6142.811679181627,0.3392857142857143,10.714285714285714,2,19,0.32142857142857145,10.714285714285714,2,18,0.14285714285714285,0.0,2,8,30.98378141947984,36.66170950699855,69.64285714285714,2.6785714285714284,57.142857142857146,6,150,80.35714285714286,-61.18549391460445,-3873.54872332284,2.6607142857142856,57.142857142857146,6,149,2.6785714285714284,57.142857142857146,6,150,2.7857142857142856,67.85714285714286,6,156,14.866038849812893,5.856416744371653,7.7779418279849,68.69836941181663,27.063448777375953,44.06123514126977,16.435591738370476,6.474735848107965,37.84494288675256,0.0,0.0,10.315880143992771,3.3527098154345696,0.1032726860433229,0.1463,1.5,2.29,0.943,7.5141071008292,3.7288363669672577,0.8020613444120068,0.2824833736209788,28.9259,121.9986,China,,,,,,,,,,,,,,
86,56,6.51504947962434,2.5042770848302225,85.0,355.0,90.0,61.70166139502034,1.0272538224013528,60.67440757261898,158.42569098997387,60.67440757261896,8.0,85.0,38.20627221365988,68.77789980336564,85.71428571428571,3.232142857142857,55.35714285714286,13,181,83.92857142857143,35.144757134389216,2224.9543220065502,3.267857142857143,55.35714285714286,13,183,3.232142857142857,55.35714285714286,13,181,2.8392857142857144,50.0,13,159,355.0,0.40448794644356806,0.0,3.571428571428571,0.03571428571428571,0.0,2,2,3.571428571428571,98.92477884505318,6262.758152039465,0.03571428571428571,0.0,2,2,0.03571428571428571,0.0,2,2,0.03571428571428571,0.0,2,2,37.80178426721631,68.77789980336564,82.14285714285714,3.1964285714285716,55.35714285714286,11,179,80.35714285714286,-63.780021710663966,-4037.803830032915,3.232142857142857,55.35714285714286,11,181,3.1964285714285716,55.35714285714286,11,179,2.803571428571429,50.0,11,157,23.74867633726821,14.40936867397623,20.404603790492516,68.79649569602381,41.741866194284746,64.79104367110787,7.454827966707979,4.523172704357982,14.571536636746268,0.0,0.0,0.2328159016533137,22.69624926824674,0.0625815190978023,0.1890454545454545,1.5,1.12,0.68,5.787266785623269,2.473987938777258,0.9781612583277192,0.0406564714282507,8.9219,105.3984,Vietnam,,,,,,,,,,,,,,
87,56,10.570607632420389,2.239646811648171,70.0,105.0,35.0,15.424066290621008,7.067854942518492,8.356211348102516,9.880128993687782,8.356211348102512,10.0,70.0,15.227571165273254,30.837932489747754,71.42857142857143,2.2142857142857144,58.92857142857143,9,124,64.28571428571429,64.69201170328378,4095.540352950032,2.4642857142857144,58.92857142857143,9,138,2.2142857142857144,58.92857142857143,9,124,1.4821428571428572,48.214285714285715,9,83,105.0,6.692244000642894,18.02633811315915,46.42857142857143,1.2321428571428572,39.285714285714285,5,69,42.857142857142854,83.08560856697568,5260.007436407903,1.2857142857142858,39.285714285714285,5,72,1.2321428571428572,39.285714285714285,5,69,0.75,26.785714285714285,5,42,8.53532716463036,12.811594376588605,25.0,0.9821428571428572,19.642857142857146,4,55,21.428571428571438,-18.393596863691897,-1164.467083457871,1.1785714285714286,19.642857142857146,4,66,0.9821428571428572,19.642857142857146,4,55,0.7321428571428572,21.42857142857143,4,41,11.692556037827817,0.9770546945162134,4.1379725006219985,70.42744333718095,5.885066012319981,32.23325109254106,17.880000624991226,1.4940906412663166,41.37339480928809,0.0,0.0,22.255381597548862,0.3172003812696066,0.1053836117217126,0.17124,1.7,1.5,0.934,9.370276183055728,4.417023959271071,0.6604905159840034,0.3275759636725602,51.7743,1.9848,United Kingdom,,,,,,,,,,,,,,
88,55,7.328246998952651,2.1779598738711634,150.0,305.0,25.0,55.45902230479154,8.591524480229918,46.867497824561624,105.22332523833089,46.86749782456161,9.0,150.0,36.598074211785054,51.60067924521534,89.0909090909091,6.7272727272727275,78.18181818181819,23,370,89.0909090909091,30.032066725673733,1901.2786574272095,7.418181818181818,78.18181818181819,23,408,6.7272727272727275,78.18181818181819,23,370,4.490909090909091,78.18181818181819,23,247,305.0,4.38563020988582,11.897408212911358,41.81818181818181,1.0363636363636364,32.72727272727273,3,57,34.54545454545455,88.34830990592786,5593.180035801791,1.1818181818181819,32.72727272727273,4,65,1.0363636363636364,32.72727272727273,3,57,0.509090909090909,12.727272727272727,3,28,32.212444001899236,39.70327103230398,47.27272727272728,5.690909090909091,45.45454545454546,20,313,54.54545454545455,-58.31624318025413,-3691.9013783745813,6.236363636363636,45.45454545454546,19,343,5.690909090909091,45.45454545454546,20,313,3.9818181818181824,65.45454545454547,20,219,17.66221153501382,8.277836606942072,12.16179598537459,68.28994899049977,32.00579035751671,54.0954976155633,14.047839474486413,6.5838708601028255,30.15632201818161,0.0,0.0,3.5863843808804976,2.490210720180842,0.1217436075052414,0.19036,1.8,1.33,0.719,6.494951376785905,3.1354795029618345,0.9131811036482044,0.1481197025878012,34.5028,120.0532,China,,,,,,,,,,,,,,
89,55,8.476597922498032,2.333182649058909,300.0,140.0,20.0,27.26997056408639,8.748788624165481,18.521181939920904,25.465659898076805,18.521181939920908,10.0,300.0,18.499372229335894,33.93808930829877,70.9090909090909,1.6545454545454545,47.27272727272727,6,91,67.27272727272727,58.94095563481334,3731.450852865692,1.6545454545454545,47.27272727272727,6,91,1.6545454545454545,47.27272727272727,6,91,1.509090909090909,43.63636363636363,6,83,140.0,5.383400944069056,13.54291058266196,41.81818181818181,0.6545454545454545,18.181818181818183,3,36,40.0,86.05010683417935,5447.684739368738,0.6909090909090909,20.0,3,38,0.6545454545454545,18.181818181818183,3,36,0.6,16.363636363636363,3,33,13.115971285266838,20.39517872563681,29.090909090909093,1.0,29.09090909090909,3,55,27.272727272727266,-27.109151199366003,-1716.2338865030456,0.9636363636363636,27.272727272727273,3,53,1.0,29.09090909090909,3,55,0.9090909090909091,27.27272727272727,3,50,14.991013527977662,2.776512890154899,7.981624816200784,70.36935686935367,13.033236615725224,47.81682222300822,14.63962960266867,2.7114324340407845,37.31299523033388,0.0,0.0,6.888557730457119,1.1669371031152371,0.1169634182184185,0.2645363636363636,1.5,2.23,0.978,7.516049604528243,3.4091962651892094,0.8447146629102614,0.0813079966212587,30.9301,122.1242,China,,,,,,,,,,,,,,
90,55,7.611845843130187,2.500456253320096,120.0,85.0,35.0,42.215876053599644,1.5259304209766067,40.689945632623036,70.4171714541634,40.68994563262302,9.0,120.0,24.391513849344427,42.54723186178051,80.0,1.709090909090909,50.90909090909091,7,94,80.0,48.52789321048844,3072.217722935903,1.7818181818181817,56.36363636363636,7,98,1.709090909090909,50.90909090909091,7,94,1.5272727272727273,41.81818181818181,7,84,85.0,0.7417547900358749,0.7795708667706943,5.454545454545454,0.10909090909090909,1.8181818181818181,2,6,5.454545454545454,98.0213119996283,6205.561214959175,0.12727272727272726,1.8181818181818181,3,7,0.10909090909090909,1.8181818181818181,2,6,0.07272727272727272,1.8181818181818181,2,4,23.649759059308554,41.76766099500981,74.54545454545455,1.5999999999999999,49.090909090909086,5,88,74.54545454545455,-49.49341878913985,-3133.343492023272,1.6545454545454545,54.54545454545454,4,91,1.5999999999999999,49.090909090909086,5,88,1.4545454545454546,39.99999999999999,5,80,18.05325028108266,7.345857724293898,11.758046513700556,71.42909252916809,29.064458915994486,58.206093099112024,10.517657189749265,4.279628992334643,28.197396146483477,0.0,0.0,1.8384642407039404,5.55598875398517,0.1245408714486778,0.412590909090909,1.9,1.26,0.778,6.769583592975408,2.881231591737595,0.9341176828355416,0.2589591064478392,22.7327,116.1203,China,,,,,,,,,,,,,,
91,55,7.666939031643558,2.392850667436048,165.0,135.0,30.0,65.77220854141163,2.736730583983138,63.0354779574285,184.16460797271736,63.03547795742849,9.0,165.0,47.082163476941126,56.118796970254124,90.9090909090909,5.9818181818181815,81.81818181818183,18,329,90.9090909090909,18.20237072892567,1152.3608847039063,5.9818181818181815,81.81818181818183,18,329,5.9818181818181815,81.81818181818183,18,329,5.127272727272727,81.81818181818183,18,282,135.0,1.3957832130513592,8.195009504536191,16.363636363636363,0.38181818181818183,12.727272727272727,2,21,12.727272727272727,96.24861837480884,6093.335020677806,0.38181818181818183,12.727272727272727,2,21,0.38181818181818183,12.727272727272727,2,21,0.2909090909090909,12.727272727272727,2,16,45.68638026388977,47.923787465717936,74.54545454545455,5.6,69.0909090909091,16,308,78.18181818181819,-78.04624764588317,-4940.9741359739,5.6,69.0909090909091,16,308,5.6,69.0909090909091,16,308,4.836363636363636,69.0909090909091,16,266,15.1824679149674,9.57034121593293,11.193448230712098,69.4519123898478,43.77934492551506,55.71267253027516,15.365619695184801,9.685791815980506,30.33884592946603,0.0,0.0,2.7550333095467217,6.22260887708631,0.1617967204697052,0.3804272727272728,1.9,863.13,1.0,6.807216874518607,3.001502122181931,0.9192891184469896,0.1428598665835762,21.901,113.4405,China,255.0,3.973830429601645,3.2300194430938163,46.80436464893763,0.44179886413719777,107.20042529135543,0.09572368621449741,43.299039380440895,0.2403723403451472,10.849693898677316,17.263841304833385,70.38868851298918,12.347470182177451,-1.8053822614854452e-14
92,54,8.682689702074375,2.301120619248976,45.0,120.0,75.0,29.916970128851883,8.02541682736283,21.891553301489054,31.236596565157082,21.89155330148906,10.0,45.0,23.422036670291263,55.07959845159992,79.62962962962963,3.388888888888889,51.85185185185185,16,183,68.51851851851852,53.56016393381704,3390.8021551049083,3.5,59.25925925925925,16,189,3.388888888888889,51.85185185185185,16,183,2.388888888888889,31.48148148148148,16,129,120.0,5.2169530210421975,16.148264326900254,37.03703703703704,0.5740740740740741,14.814814814814813,3,31,35.18518518518518,86.63719665285726,5484.852389282451,0.6111111111111112,18.51851851851852,3,33,0.5740740740740741,14.814814814814813,3,31,0.3888888888888889,1.8518518518518516,2,21,18.205083649249065,38.93133412469967,42.592592592592595,2.814814814814815,37.03703703703704,13,152,33.333333333333336,-33.07703271904022,-2094.050234177543,2.888888888888889,40.74074074074073,13,156,2.814814814814815,37.03703703703704,13,152,2.0,29.62962962962963,14,108,12.717191644925634,2.7839907874014087,7.381158109592094,68.87583595934265,15.07799034088567,45.628117002383355,18.4069723957317,4.029572173201983,38.51124983204144,0.0,0.0,8.479475055983128,4.652011127542742,0.1350668411393591,0.2635363636363636,3.8,1.42,0.749,7.696542081428903,3.538564555133524,0.8271288706739526,0.0906957444063485,30.4497,121.896,China,,,,,,,,,,,,,,
93,39,9.033026575952396,2.2613023864258848,120.0,350.0,50.0,17.60034726193456,3.6314922465962907,13.968855015338267,16.95256539459322,13.968855015338267,10.0,120.0,12.83348620343391,26.152949413320247,74.35897435897436,1.6923076923076923,53.84615384615385,6,66,58.97435897435898,69.0649246361468,4372.381973807657,1.9743589743589745,58.97435897435898,6,77,1.6923076923076923,53.84615384615385,6,66,1.0,28.205128205128204,6,39,350.0,2.5568807569154615,5.655104435043414,23.076923076923077,0.6666666666666666,15.384615384615385,4,26,7.6923076923076925,93.12799050768884,5895.773420414853,0.8461538461538461,20.51282051282051,4,33,0.6666666666666666,15.384615384615385,4,26,0.1794871794871795,0.0,3,7,10.276605446518449,20.49784497827683,51.282051282051285,1.0256410256410255,38.46153846153846,2,40,51.282051282051285,-24.063065871542037,-1523.3914466071956,1.1282051282051282,38.46153846153847,2,44,1.0256410256410255,38.46153846153846,2,40,0.8205128205128205,28.205128205128204,3,32,14.889647638438715,2.0799132909082427,6.527821952395777,72.36689065731535,10.108826035028756,42.34088903989878,12.743461704245926,1.7801156894012686,39.899432117579494,0.0,0.0,11.231856890125949,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,50,7.629578534458613,2.0082358687727573,160.0,5.0,25.0,49.00235557325249,6.410960301189894,42.59139527206259,83.51639718034518,42.59139527206262,9.0,160.0,35.65716744167276,47.638872589698096,86.0,4.82,78.0,13,241,86.0,31.300002595926006,1981.5495036236252,4.96,78.0,13,248,4.82,78.0,13,241,3.82,78.0,13,191,5.0,3.726307967632053,9.90457513359093,34.0,1.1,30.0,9,55,24.0,90.10388615390924,5704.322558301572,1.24,32.0,9,62,1.1,30.0,9,55,0.42,16.0,3,21,31.93085947404071,37.734297456107164,52.0,3.72,48.0,4,186,62.0,-58.80388355798324,-3722.7730546779467,3.7199999999999998,46.0,4,186,3.72,48.0,4,186,3.4,62.0,10,170,16.646660773319987,7.0900450895641125,10.206191752260988,67.30941334210624,28.668018291842923,48.244993940113886,16.043925884573767,6.833331890655583,34.23786481699668,0.0,0.0,7.310949490628471,3.686792901854445,0.118151129210028,0.101390909090909,6.8,1.04,0.732,6.76060431230232,3.5219904279155383,0.8732545059094576,0.1003561513148738,37.2621,119.4511,China,,,,,,,,,,,,,,
95,50,10.753449551393397,2.239278042851266,95.0,255.0,20.0,26.363587741171912,4.058736966855747,22.304850774316165,30.290518087594755,22.304850774316158,10.0,95.0,28.043594335724777,37.34117088833866,88.0,3.4,76.0,10,170,86.0,40.651639802876886,2573.5856227488575,3.46,76.0,10,173,3.4,76.0,10,170,2.86,74.0,10,143,255.0,3.9618020411718224,9.08161015420728,44.0,0.92,34.0,6,46,44.0,89.35204891352284,5656.725031562474,1.02,38.0,6,51,0.92,34.0,6,46,0.52,8.0,3,26,24.081792294552955,28.25956073413138,44.0,2.48,42.0,4,124,42.0,-48.70040911064595,-3083.1394088136167,2.44,38.0,4,122,2.48,42.0,4,124,2.34,66.0,7,117,10.866575620208225,2.4237734763656658,3.944508416486763,68.07653644324735,15.184369865989279,31.25416461194288,21.056887936544424,4.696707431961215,41.233533371743256,0.0,0.0,23.56779359982711,0.6055258145786662,0.0484631290698642,0.2713090909090909,5.0,1.53,0.808,9.536108639483231,4.490338549293827,0.6391299872744967,0.1004866236469503,54.8305,13.8582,Sweden,,,,,,,,,,,,,,
96,50,9.561881503634586,2.2623720177177344,115.0,325.0,30.0,40.73461086490511,8.498363572082502,32.236247292822604,54.393040800492145,32.236247292822604,10.0,115.0,40.396507321625435,57.7490525682112,80.0,2.6,60.0,7,130,80.0,29.158569327121892,1845.9790346488328,2.6,60.0,7,130,2.6,60.0,7,130,2.6,60.0,7,130,325.0,6.661119507926816,17.18003722193432,44.0,1.02,34.0,3,51,34.0,83.25947157652776,5271.014405471901,1.3,38.0,4,65,1.02,34.0,3,51,0.98,34.0,3,49,33.73538781369862,40.56901534627688,36.0,1.58,26.0,4,79,46.0,-54.10090224940586,-3425.0353708230687,1.3,22.0,3,65,1.58,26.0,4,79,1.62,26.0,4,81,9.664741798877516,3.115550066498948,5.508432155552142,64.86590311026326,20.910332935347174,38.60916020266791,25.46935509085923,8.210364290976486,41.15837635138389,0.0,0.0,14.724031290396075,1.1343263501806142,0.221814697913711,0.2671272727272727,4.7,1.5,0.707,8.473104735399472,3.958121633284971,0.7545744328531214,0.0988403325731146,51.7298,1.2299,United Kingdom,,,,,,,,,,,,,,
97,49,7.637337915821692,2.423495555930268,300.0,220.0,80.0,41.91568588723048,13.942724437207865,27.972961450022616,48.1592352036966,27.972961450022616,9.0,300.0,24.44593340204198,36.79182792593661,79.59183673469387,2.8979591836734695,65.3061224489796,11,142,79.59183673469387,47.65118244661219,3016.7146675078316,3.061224489795918,65.3061224489796,11,150,2.8979591836734695,65.3061224489796,11,142,2.326530612244898,59.183673469387756,10,114,220.0,7.148376673226242,16.854456953469786,46.93877551020408,1.0,30.612244897959183,4,49,44.89795918367347,81.9126650790701,5185.750395082917,1.2040816326530612,34.69387755102041,4,59,1.0,30.612244897959183,4,49,0.7551020408163265,24.489795918367346,3,37,17.29755672881574,19.937370972466823,32.65306122448979,1.8979591836734695,34.69387755102041,7,93,34.6938775510204,-34.261482632457906,-2169.0357275750853,1.857142857142857,30.612244897959187,7,91,1.8979591836734695,34.69387755102041,7,93,1.5714285714285714,34.69387755102041,7,77,17.460581220916797,4.884241653876943,11.421653293463509,70.32815128696632,19.672866648016672,56.54423095842783,12.211267492116882,3.415853148128999,29.60992893426434,0.0,0.0,2.4241868138443277,2.85379787478025,0.1695625021561223,0.3993909090909091,3.2,132.67,1.0,6.785427682865457,2.9545513247690804,0.9259218050706934,0.1409048297839614,22.12,113.7329,China,,,,,,,,,,,,,,
98,48,6.710761035831292,2.2066903254811385,165.0,180.0,15.0,40.00416222438755,9.995927662836701,30.00823456155085,50.01719398232791,30.008234561550847,8.0,165.0,20.58332037598609,36.35825476127458,77.08333333333334,2.8541666666666665,64.58333333333334,10,137,75.0,54.32494165801718,3439.218921689089,3.0,68.75,10,144,2.8541666666666665,64.58333333333334,10,137,2.1666666666666665,58.333333333333336,10,104,180.0,4.521765628607497,11.397493922040823,47.91666666666667,1.2708333333333333,41.66666666666667,4,61,27.083333333333332,88.0790032355182,5576.130692197509,1.375,41.66666666666667,4,66,1.2708333333333333,41.66666666666667,4,61,0.5416666666666666,10.416666666666668,3,26,16.061554747378594,24.960760839233757,29.16666666666667,1.5833333333333333,22.91666666666667,6,76,47.91666666666667,-33.75406157750102,-2136.9117705084204,1.625,27.08333333333333,6,78,1.5833333333333333,22.91666666666667,6,76,1.625,47.91666666666667,7,78,23.542860045272203,7.064796664882918,16.16818722939501,67.77806550409814,20.33900087775135,58.97471597334953,8.679074450629663,2.6044370189165793,23.35246006993952,0.0,0.0,1.5046367273159262,0.732112261268516,0.1081127219972358,0.1902727272727272,1.9,1.0,0.798,5.947764274553078,2.8353803490948235,0.9508828095202448,0.0398406603082727,34.6039,119.7916,China,,,,,,,,,,,,,,
99,48,8.97819837293038,2.376740583033392,150.0,125.0,25.0,51.65292684661962,30.957642977955537,20.695283868664085,42.80566023719488,20.69528386866407,10.0,150.0,48.92656028104163,70.05027657793451,83.33333333333334,2.75,66.66666666666666,8,132,83.33333333333334,21.723733717063816,1375.2923384582255,2.75,66.66666666666666,8,132,2.75,66.66666666666666,8,132,2.75,66.66666666666666,8,132,125.0,23.273027322996022,40.05625772737764,83.33333333333334,2.6666666666666665,62.5,8,128,83.33333333333334,49.97081237463462,3163.5664614773827,2.6875,62.5,8,129,2.6666666666666665,62.5,8,128,2.6041666666666665,62.5,8,125,25.65353295804561,29.99401885055687,0.0,0.08333333333333348,4.166666666666657,0,4,0.0,-28.247078657570803,-1788.2741230191573,0.0625,4.166666666666657,0,3,0.08333333333333348,4.166666666666657,0,4,0.14583333333333348,4.166666666666657,0,7,6.3177820851707365,1.3074829367296879,6.661099468491058,59.40081081528407,12.293166418511145,44.419677475449575,34.281407099545206,7.09463451342324,39.802416314566614,0.0,0.0,9.116806741492757,1.3501086777911528,0.4145435222371154,0.2753636363636363,4.5,2.22,0.867,7.964161761908946,3.55870147627723,0.8046065018022126,0.0808855085469961,55.5128,12.7808,Sweden,,,,,,,,,,,,,,
100,48,9.081352327861543,2.2231825971043224,90.0,20.0,70.0,41.661489985093304,2.027867974883879,39.63362201020942,67.93732304798701,39.63362201020942,10.0,90.0,41.12447780356685,62.2105615659345,72.91666666666666,6.625,68.75,19,318,72.91666666666666,32.85818209783397,2080.1951765464796,6.833333333333333,70.83333333333334,19,328,6.625,68.75,19,318,5.4375,66.66666666666666,19,261,20.0,1.4656708787104118,4.330372723546428,0.0,0.6458333333333334,29.166666666666668,2,31,0.0,96.06078454622474,6081.443583012461,0.6875,33.33333333333333,2,33,0.6458333333333334,29.166666666666668,2,31,0.0,0.0,1,0,39.658806924856435,57.88018884238807,72.91666666666666,5.979166666666667,39.58333333333333,17,287,72.91666666666666,-63.20260244839077,-4001.2484064659816,6.145833333333333,37.500000000000014,17,295,5.979166666666667,39.58333333333333,17,287,5.4375,66.66666666666666,18,261,10.718915182913863,4.2482943271910285,6.419952551969679,65.63926959548432,26.015220001736573,41.444527772297604,23.641815221601835,9.370107681281825,39.95462793285813,0.0,0.0,12.180891742874572,2.94269189559682,0.1902167347704413,0.2368363636363636,3.1,483.04,1.0,8.045221223744381,3.8171752976195705,0.7960020993678079,0.0936181078548006,52.747,5.5908,Netherlands,,,,,,,,,,,,,,
101,47,10.340915027936942,2.423047278648765,100.0,250.0,30.0,26.419208974930285,4.259710324010424,22.15949865091986,30.115874458824294,22.159498650919847,10.0,100.0,27.28563404423096,54.71938743869366,72.3404255319149,4.851063829787234,57.446808510638306,22,228,68.08510638297872,48.02641859619381,3040.470224832988,5.382978723404255,59.57446808510638,22,253,4.851063829787234,57.446808510638306,22,228,3.2127659574468086,51.06382978723404,22,151,250.0,3.7047842055900726,13.326919303542686,31.914893617021278,0.5319148936170213,19.148936170212767,2,25,27.659574468085108,90.40530599554276,5723.404931721213,0.5957446808510638,25.53191489361702,2,28,0.5319148936170213,19.148936170212767,2,25,0.46808510638297873,14.893617021276595,2,22,23.580849838640887,41.39246813515097,40.425531914893625,4.319148936170214,38.29787234042554,20,203,40.42553191489361,-42.378887399348955,-2682.934706888225,4.787234042553191,34.04255319148936,20,225,4.319148936170214,38.29787234042554,20,203,2.74468085106383,36.170212765957444,20,129,9.2895825897478,2.058524928651249,4.257590293297012,66.69189931822748,14.778590529695443,35.06890361583982,24.01851809202471,5.322383192573155,43.02863999983906,0.0,0.0,17.64486609102411,7.395996932449977,0.0250715546297284,0.4203909090909091,1.2,1.4,0.675,9.206881995899373,4.034639118678318,0.653539691775151,0.4471111709285912,25.5817,119.6054,China,,,,,,,,,,,,,,
